기준일,매장명,대분류명,중분류명,품목코드,품목명,수량,총매출,실매출
2026-08-14,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-15,밀도 고양점,음료,논커피,103531,레몬민트티,4,22000,22000
2026-08-16,밀도 고양점,음료,논커피,103531,레몬민트티,0,0,0
2026-08-17,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-18,밀도 고양점,음료,논커피,103531,레몬민트티,2,11000,11000
2026-08-19,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-20,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-21,밀도 고양점,음료,논커피,103531,레몬민트티,3,16500,16500
2026-08-22,밀도 고양점,음료,논커피,103531,레몬민트티,0,0,0
2026-08-23,밀도 고양점,음료,논커피,103531,레몬민트티,3,16500,16500
2026-08-24,밀도 고양점,음료,논커피,103531,레몬민트티,0,0,0
2026-08-25,밀도 고양점,음료,논커피,103531,레몬민트티,2,11000,11000
2026-08-26,밀도 고양점,음료,논커피,103531,레몬민트티,0,0,0
2026-08-27,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-28,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-29,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-30,밀도 고양점,음료,논커피,103531,레몬민트티,0,0,0
2026-08-31,밀도 고양점,음료,논커피,103531,레몬민트티,1,5500,5500
2026-08-01,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-02,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-03,밀도 고양점,음료,논커피,103713,딸기에이드,2,12400,12400
2026-08-04,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-05,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-06,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-07,밀도 고양점,음료,논커피,103713,딸기에이드,3,18600,18600
2026-08-08,밀도 고양점,음료,논커피,103713,딸기에이드,3,18600,18600
2026-08-09,밀도 고양점,음료,논커피,103713,딸기에이드,5,31000,31000
2026-08-10,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-11,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-12,밀도 고양점,음료,논커피,103713,딸기에이드,2,12400,12400
2026-08-13,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-14,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-15,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-16,밀도 고양점,음료,논커피,103713,딸기에이드,2,12400,12400
2026-08-17,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-18,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-19,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-20,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-21,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-22,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-23,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-24,밀도 고양점,음료,논커피,103713,딸기에이드,2,12400,12400
2026-08-25,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-26,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-27,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-28,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-29,밀도 고양점,음료,논커피,103713,딸기에이드,3,18600,18600
2026-08-30,밀도 고양점,음료,논커피,103713,딸기에이드,1,6200,6200
2026-08-31,밀도 고양점,음료,논커피,103713,딸기에이드,0,0,0
2026-08-01,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-02,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-03,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-04,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-05,밀도 고양점,음료,논커피,103714,복숭아아이스티,4,20000,20000
2026-08-06,밀도 고양점,음료,논커피,103714,복숭아아이스티,3,15000,15000
2026-08-07,밀도 고양점,음료,논커피,103714,복숭아아이스티,3,15000,15000
2026-08-08,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-09,밀도 고양점,음료,논커피,103714,복숭아아이스티,3,15000,15000
2026-08-10,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-11,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-12,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-13,밀도 고양점,음료,논커피,103714,복숭아아이스티,5,25000,25000
2026-08-14,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-15,밀도 고양점,음료,논커피,103714,복숭아아이스티,3,15000,15000
2026-08-16,밀도 고양점,음료,논커피,103714,복숭아아이스티,4,20000,20000
2026-08-17,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-18,밀도 고양점,음료,논커피,103714,복숭아아이스티,3,15000,15000
2026-08-19,밀도 고양점,음료,논커피,103714,복숭아아이스티,5,25000,25000
2026-08-20,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-21,밀도 고양점,음료,논커피,103714,복숭아아이스티,0,0,0
2026-08-22,밀도 고양점,음료,논커피,103714,복숭아아이스티,9,45000,45000
2026-08-23,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-24,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-25,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-26,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-27,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-28,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-29,밀도 고양점,음료,논커피,103714,복숭아아이스티,1,5000,5000
2026-08-30,밀도 고양점,음료,논커피,103714,복숭아아이스티,6,30000,30000
2026-08-31,밀도 고양점,음료,논커피,103714,복숭아아이스티,2,10000,10000
2026-08-01,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-02,밀도 고양점,음료,EXTRA,102071,샷추가,1,500,500
2026-08-03,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-04,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-05,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-06,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-07,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-08,밀도 고양점,음료,EXTRA,102071,샷추가,1,500,500
2026-08-09,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-10,밀도 고양점,음료,EXTRA,102071,샷추가,3,1500,1500
2026-08-11,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-12,밀도 고양점,음료,EXTRA,102071,샷추가,1,500,500
2026-08-13,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-14,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-15,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-16,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-17,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-18,밀도 고양점,음료,EXTRA,102071,샷추가,3,1500,1500
2026-08-19,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-20,밀도 고양점,음료,EXTRA,102071,샷추가,4,2000,2000
2026-08-21,밀도 고양점,음료,EXTRA,102071,샷추가,26,13000,13000
2026-08-22,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-23,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-24,밀도 고양점,음료,EXTRA,102071,샷추가,1,500,500
2026-08-25,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-26,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-27,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-28,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-29,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-30,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-31,밀도 고양점,음료,EXTRA,102071,샷추가,0,0,0
2026-08-01,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-02,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-03,밀도 고양점,음료,EXTRA,103147,음료라떼변경,2,1000,1000
2026-08-04,밀도 고양점,음료,EXTRA,103147,음료라떼변경,3,1500,1500
2026-08-05,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-06,밀도 고양점,음료,EXTRA,103147,음료라떼변경,5,2500,2500
2026-08-07,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-08,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-09,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-10,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-11,밀도 고양점,음료,EXTRA,103147,음료라떼변경,2,1000,1000
2026-08-12,밀도 고양점,음료,EXTRA,103147,음료라떼변경,5,2500,2500
2026-08-13,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-14,밀도 고양점,음료,EXTRA,103147,음료라떼변경,1,500,500
2026-08-15,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-16,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-17,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-18,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-19,밀도 고양점,음료,EXTRA,103147,음료라떼변경,2,1000,1000
2026-08-20,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-21,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-22,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-23,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-24,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-25,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-26,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-27,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-28,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-29,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-30,밀도 고양점,음료,EXTRA,103147,음료라떼변경,0,0,0
2026-08-31,밀도 고양점,음료,EXTRA,103147,음료라떼변경,3,1500,1500
2026-08-01,밀도 고양점,음료,EXTRA,103148,Decaf,0,0,0
2026-08-02,밀도 고양점,음료,EXTRA,103148,Decaf,0,0,0
2026-08-03,밀도 고양점,음료,EXTRA,103148,Decaf,24,12000,12000
2026-08-04,밀도 고양점,음료,EXTRA,103148,Decaf,18,9000,9000
2026-08-05,밀도 고양점,음료,EXTRA,103148,Decaf,16,8000,8000
2026-08-06,밀도 고양점,음료,EXTRA,103148,Decaf,14,7000,7000
2026-08-07,밀도 고양점,음료,EXTRA,103148,Decaf,26,13000,13000
2026-08-08,밀도 고양점,음료,EXTRA,103148,Decaf,24,12000,12000
2026-08-09,밀도 고양점,음료,EXTRA,103148,Decaf,22,11000,11000
2026-08-10,밀도 고양점,음료,EXTRA,103148,Decaf,20,10000,10000
2026-08-11,밀도 고양점,음료,EXTRA,103148,Decaf,23,11500,11500
2026-08-12,밀도 고양점,음료,EXTRA,103148,Decaf,11,5500,5500
2026-08-13,밀도 고양점,음료,EXTRA,103148,Decaf,28,14000,14000
2026-08-14,밀도 고양점,음료,EXTRA,103148,Decaf,17,8500,8500
2026-08-15,밀도 고양점,음료,EXTRA,103148,Decaf,11,5500,5500
2026-08-16,밀도 고양점,음료,EXTRA,103148,Decaf,1,500,500
2026-08-17,밀도 고양점,음료,EXTRA,103148,Decaf,32,16000,16000
2026-08-18,밀도 고양점,음료,EXTRA,103148,Decaf,13,6500,6500
2026-08-19,밀도 고양점,음료,EXTRA,103148,Decaf,16,8000,8000
2026-08-20,밀도 고양점,음료,EXTRA,103148,Decaf,14,7000,7000
2026-08-21,밀도 고양점,음료,EXTRA,103148,Decaf,0,0,0
2026-08-22,밀도 고양점,음료,EXTRA,103148,Decaf,27,13500,13500
2026-08-23,밀도 고양점,음료,EXTRA,103148,Decaf,27,13500,13500
2026-08-24,밀도 고양점,음료,EXTRA,103148,Decaf,6,3000,3000
2026-08-25,밀도 고양점,음료,EXTRA,103148,Decaf,24,12000,12000
2026-08-26,밀도 고양점,음료,EXTRA,103148,Decaf,27,13500,13500
2026-08-27,밀도 고양점,음료,EXTRA,103148,Decaf,20,10000,10000
2026-08-28,밀도 고양점,음료,EXTRA,103148,Decaf,24,12000,12000
2026-08-29,밀도 고양점,음료,EXTRA,103148,Decaf,28,14000,14000
2026-08-30,밀도 고양점,음료,EXTRA,103148,Decaf,22,11000,11000
2026-08-31,밀도 고양점,음료,EXTRA,103148,Decaf,24,12000,12000
2026-08-01,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-02,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-03,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-04,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-05,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-06,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-07,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-08,밀도 고양점,잼,잼,100938,상하)블루베리잼,3,29400,29400
2026-08-09,밀도 고양점,잼,잼,100938,상하)블루베리잼,2,19600,19600
2026-08-10,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-11,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-12,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-13,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-14,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-15,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-16,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-17,밀도 고양점,잼,잼,100938,상하)블루베리잼,2,19600,19600
2026-08-18,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-19,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-20,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-21,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-22,밀도 고양점,잼,잼,100938,상하)블루베리잼,4,39200,39200
2026-08-23,밀도 고양점,잼,잼,100938,상하)블루베리잼,5,49000,49000
2026-08-24,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-25,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-26,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-27,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-28,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-29,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-30,밀도 고양점,잼,잼,100938,상하)블루베리잼,0,0,0
2026-08-31,밀도 고양점,잼,잼,100938,상하)블루베리잼,1,9800,9800
2026-08-01,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-02,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-03,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-04,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-05,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-06,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-07,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-08,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-09,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-10,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-11,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-12,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-13,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-14,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-15,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-16,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-17,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-18,밀도 고양점,잼,잼,103272,상하)살구잼,2,18400,18400
2026-08-19,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-20,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-21,밀도 고양점,잼,잼,103272,상하)살구잼,2,18400,18400
2026-08-22,밀도 고양점,잼,잼,103272,상하)살구잼,2,18400,18400
2026-08-23,밀도 고양점,잼,잼,103272,상하)살구잼,2,18400,18400
2026-08-24,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-25,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-26,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-27,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-28,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-29,밀도 고양점,잼,잼,103272,상하)살구잼,2,18400,18400
2026-08-30,밀도 고양점,잼,잼,103272,상하)살구잼,1,9200,9200
2026-08-31,밀도 고양점,잼,잼,103272,상하)살구잼,0,0,0
2026-08-01,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-02,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-03,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-04,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-05,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-06,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-07,밀도 고양점,잼,잼,103273,상하)사과잼,2,18400,18400
2026-08-08,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-09,밀도 고양점,잼,잼,103273,상하)사과잼,2,18400,18400
2026-08-10,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-11,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-12,밀도 고양점,잼,잼,103273,상하)사과잼,2,18400,18400
2026-08-13,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-14,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-15,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-16,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-17,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-18,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-19,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-20,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-21,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-22,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-23,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-24,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-25,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-26,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-27,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-28,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-29,밀도 고양점,잼,잼,103273,상하)사과잼,1,9200,9200
2026-08-30,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-31,밀도 고양점,잼,잼,103273,상하)사과잼,0,0,0
2026-08-01,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-02,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-03,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-04,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-05,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-06,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-07,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-08,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-09,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-10,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-11,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-12,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-13,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-14,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-15,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-16,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-17,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-18,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-19,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-20,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-21,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-22,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-23,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-24,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-25,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-26,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-27,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-28,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-29,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-30,밀도 고양점,잼,잼,103274,상하)감귤잼,1,9200,9200
2026-08-31,밀도 고양점,잼,잼,103274,상하)감귤잼,0,0,0
2026-08-01,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-02,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-03,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-04,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-05,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-06,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-07,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-08,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-09,밀도 고양점,잼,잼,103384,상하)딸기잼,4,39200,39200
2026-08-10,밀도 고양점,잼,잼,103384,상하)딸기잼,3,29400,29400
2026-08-11,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-12,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-13,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-14,밀도 고양점,잼,잼,103384,상하)딸기잼,3,29400,29400
2026-08-15,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-16,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-17,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-18,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-19,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-20,밀도 고양점,잼,잼,103384,상하)딸기잼,3,29400,29400
2026-08-21,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-22,밀도 고양점,잼,잼,103384,상하)딸기잼,3,29400,29400
2026-08-23,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-24,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-25,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-26,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-27,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-28,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-29,밀도 고양점,잼,잼,103384,상하)딸기잼,0,0,0
2026-08-30,밀도 고양점,잼,잼,103384,상하)딸기잼,1,9800,9800
2026-08-31,밀도 고양점,잼,잼,103384,상하)딸기잼,2,19600,19600
2026-08-01,밀도 고양점,잼,잼,103744,피넛버터스프레드,5,59500,59500
2026-08-02,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-03,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-04,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-05,밀도 고양점,잼,잼,103744,피넛버터스프레드,2,23800,23800
2026-08-06,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-07,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-08,밀도 고양점,잼,잼,103744,피넛버터스프레드,2,23800,23800
2026-08-09,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-10,밀도 고양점,잼,잼,103744,피넛버터스프레드,2,23800,23800
2026-08-11,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-12,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-13,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-14,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-15,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-16,밀도 고양점,잼,잼,103744,피넛버터스프레드,5,59500,59500
2026-08-17,밀도 고양점,잼,잼,103744,피넛버터스프레드,2,23800,23800
2026-08-18,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-19,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
2026-08-20,밀도 고양점,잼,잼,103744,피넛버터스프레드,0,0,0
2026-08-21,밀도 고양점,잼,잼,103744,피넛버터스프레드,1,11900,11900
